simp_word,trad_word,freq,pinyin
孔广林,孔廣林,2,kong guang lin
伍郎,伍郎,2,wu lang
邓传密,鄧傳密,2,deng chuan mi
龚景,龔景,2,gong jing
孟湄,孟湄,2,meng mei
曹豹,曹豹,2,cao bao
王嘉福,王嘉福,2,wang jia fu
张应文,張應文,2,zhang ying wen
李恂,李恂,2,li xun
侯览,侯覽,2,hou lan
周惠王,周惠王,2,zhou hui wang
子尤,子尤,2,zi you
松本友,松本友,2,song ben you
谢缙,謝縉,2,xie jin
香月明美,香月明美,2,xiang yue ming mei
许贡,許貢,2,xu gong
朱龄,朱齡,2,zhu ling
乌氏,烏氏,2,wu shi
孙超曾,孫超曾,2,sun chao ceng
傅国栋,傅國棟,2,fu guo dong
西蒙玻利瓦尔,西蒙玻利瓦爾,2,xi meng bo li wa er
俞弁,俞弁,2,yu bian
劳史,勞史,2,lao shi
秦祖永,秦祖永,2,qin zu yong
封锡禄,封錫祿,2,feng xi lu
薛居正,薛居正,2,xue ju zheng
费誓,費誓,2,fei shi
藤谷太辅,藤谷太輔,2,teng gu tai fu
陆增,陸增,2,lu zeng
赵弼,趙弼,2,zhao bi
斋藤步,齋藤步,2,zhai teng bu
西博格,西博格,2,xi bo ge
北村一辉,北村一輝,2,bei cun yi hui
爰书,爰書,2,yuan shu
中西里菜,中西里菜,2,zhong xi li cai
伊利克,伊利克,2,yi li ke
沈清瑞,沈清瑞,2,shen qing rui
朴勇宇,樸勇宇,2,pu yong yu
刘光弟,劉光弟,2,liu guang di
吉梦熊,吉夢熊,2,ji meng xiong
山本裕典,山本裕典,2,shan ben yu dian
陆以湉,陸以湉,2,lu yi tian
陶寿伯,陶壽伯,2,tao shou bo
沈懋德,沈懋德,2,shen mao de
吴阿仑,吳阿侖,2,wu a lun
海容天天,海容天天,2,hai rong tian tian
邢文军,邢文軍,2,xing wen jun
成田剑,成田劍,2,cheng tian jian
观月亚里莎,觀月亞里莎,2,guan yue ya li sha
钱元,錢元,2,qian yuan
李青川,李青川,2,li qing chuan
王轶琼,王軼瓊,2,wang yi qiong
苻丕,苻丕,2,fu pi
顾印愚,顧印愚,2,gu yin yu
韩金英,韓金英,2,han jin ying
贾宪,賈憲,2,jia xian
冉觐祖,冉覲祖,2,ran jin zu
龙启瑞,龍啓瑞,2,long qi rui
陈士元,陳士元,2,chen shi yuan
杨奉,楊奉,2,yang feng
岑昏,岑昏,2,cen hun
青野武,青野武,2,qing ye wu
赵完璧,趙完璧,2,zhao wan bi
白珽,白珽,2,bai ting
孙中新,孫中新,2,sun zhong xin
法若真,法若真,2,fa ruo zhen
姬钊,姬釗,2,ji zhao
雍忠玮,雍忠瑋,2,yong zhong wei
普荷,普荷,2,pu he
市原隼人,市原隼人,2,shi yuan sun ren
三上博史,三上博史,2,san shang bo shi
俞琬,俞琬,2,yu wan
赭白,赭白,2,zhe bai
黄玉阶,黃玉階,2,huang yu jie
孙朗,孫朗,2,sun lang
赵光喜,趙光喜,2,zhao guang xi
沈文婷,沈文婷,2,shen wen ting
成无己,成無己,2,cheng wu ji
张德能,張德能,2,zhang de neng
李蕃,李蕃,2,li fan
朱士林,朱士林,2,zhu shi lin
严可均,嚴可均,2,yan ke jun
丁佛言,丁佛言,2,ding fu yan
元英宗,元英宗,2,yuan ying zong
王有龄,王有齡,2,wang you ling
谢应芳,謝應芳,2,xie ying fang
卞喜,卞喜,2,bian xi
黑崎一护,黑崎一護,2,hei qi yi hu
萧良有,蕭良有,2,xiao liang you
狄膺,狄膺,2,di ying
阎象,閻象,2,yan xiang
杨讷,楊訥,2,yang ne
钉宫理惠,釘宮理惠,2,ding gong li hui
加藤登纪子,加藤登紀子,2,jia teng deng ji zi
张诩,張詡,2,zhang xu
邓怀农,鄧懷農,2,deng huai nong
张鹏翀,張鵬翀,2,zhang peng chong
蒋一葵,蔣一葵,2,jiang yi kui
王钺,王鉞,2,wang yue
山口晶,山口晶,2,shan kou jing
张思孝,張思孝,2,zhang si xiao
太田光,太田光,2,tai tian guang
千叶繁,千葉繁,2,qian ye fan
大黑摩季,大黑摩季,2,da hei mo ji
晋靖侯,晉靖侯,2,jin jing hou
周才鸿,周才鴻,2,zhou cai hong
福田沙纪,福田沙紀,2,fu tian sha ji
漆侠,漆俠,2,qi xia
叶绍袁,葉紹袁,2,ye shao yuan
邵沛,邵沛,2,shao pei
冯培元,馮培元,2,feng pei yuan
刘嗣绾,劉嗣綰,2,liu si wan
李盖凡,李蓋凡,2,li gai fan
王处一,王處一,2,wang chu yi
熊伯龙,熊伯龍,2,xiong bo long
冒襄,冒襄,2,mao xiang
彭定求,彭定求,2,peng ding qiu
乌伤,烏傷,2,wu shang
阮葵生,阮葵生,2,ruan kui sheng
顾栋高,顧棟高,2,gu dong gao
生田斗真,生田斗真,2,sheng tian dou zhen
森山未来,森山未來,2,sen shan wei lai
朱之瑜,朱之瑜,2,zhu zhi yu
松雪泰子,松雪泰子,2,song xue tai zi
齐良琨,齊良琨,2,qi liang kun
不韦,不韋,2,bu wei
金光悌,金光悌,2,jin guang ti
水野美纪,水野美紀,2,shui ye mei ji
卓秉恬,卓秉恬,2,zhuo bing tian
剔成,剔成,2,ti cheng
吴元龙,吳元龍,2,wu yuan long
安西奇,安西奇,2,an xi qi
晏安澜,晏安瀾,2,yan an lan
鲍忠,鮑忠,2,bao zhong
刘权之,劉權之,2,liu quan zhi
吴自新,吳自新,2,wu zi xin
大泉洋,大泉洋,1,da quan yang
小野友树,小野友樹,1,xiao ye you shu
前田刚,前田剛,1,qian tian gang
黄暐,黃暐,1,huang wei
袁紫衣,袁紫衣,1,yuan zi yi
李中南,李中南,1,li zhong nan
宇文宪,宇文憲,1,yu wen xian
吴仞之,吳仞之,1,wu ren zhi
范之杰,範之傑,1,fan zhi jie
永山绚斗,永山絢鬥,1,yong shan xuan dou
陶正祥,陶正祥,1,tao zheng xiang
陶季,陶季,1,tao ji
惠栋,惠棟,1,hui dong
刘攽,劉攽,1,liu ban
叶铿,葉鏗,1,ye keng
蒋士铨,蔣士銓,1,jiang shi quan
吉吉亚,吉吉亞,1,ji ji ya
陈名夏,陳名夏,1,chen ming xia
赵秉冲,趙秉衝,1,zhao bing chong
佟大中,佟大中,1,tong da zhong
蓝祖蔚,藍祖蔚,1,lan zu wei
孙东山,孫東山,1,sun dong shan
竹中半兵卫,竹中半兵衛,1,zhu zhong ban bing wei
马瀛,馬瀛,1,ma ying
郑兰孙,鄭蘭孫,1,zheng lan sun
范摅,範攄,1,fan shu
瞿启甲,瞿啓甲,1,qu qi jia
薛论道,薛論道,1,xue lun dao
刘力杨,劉力楊,1,liu li yang
张家震,張家震,1,zhang jia zhen
水木一郎,水木一郎,1,shui mu yi lang
林熊祥,林熊祥,1,lin xiong xiang
朱庆元,朱慶元,1,zhu qing yuan
檀自新,檀自新,1,tan zi xin
敬嫔,敬嬪,1,jing pin
小森美果,小森美果,1,xiao sen mei guo
贺钦,賀欽,1,he qin
夏书绅,夏書紳,1,xia shu shen
耿志炜,耿志煒,1,geng zhi wei
李玄霸,李玄霸,1,li xuan ba
经元善,經元善,1,jing yuan shan
朱珪,朱珪,1,zhu gui
陈焘,陳燾,1,chen dao
刘鸿恩,劉鴻恩,1,liu hong en
王芑孙,王芑孫,1,wang qi sun
郁琼,鬱瓊,1,yu qiong
潘隐,潘隱,1,pan yin
浦起龙,浦起龍,1,pu qi long
吕兴林,呂興林,1,lv xing lin
陈奕禧,陳奕禧,1,chen yi xi
冯建章,馮建章,1,feng jian zhang
罗国纲,羅國綱,1,luo guo gang
崔哲翰,崔哲翰,1,cui zhe han
汪乔年,汪喬年,1,wang qiao nian
古谷实,古谷實,1,gu gu shi
汤宾,湯賓,1,tang bin
魏祖清,魏祖清,1,wei zu qing
宗义智,宗義智,1,zong yi zhi
王玖,王玖,1,wang jiu
薛承基,薛承基,1,xue cheng ji
胡汝嘉,胡汝嘉,1,hu ru jia
潘振波,潘振波,1,pan zhen bo
福田雄一,福田雄一,1,fu tian xiong yi
郑普,鄭普,1,zheng pu
室井滋,室井滋,1,shi jing zi
慕容盛,慕容盛,1,mu rong sheng
金天德,金天德,1,jin tian de
小乔,小喬,1,xiao qiao
周祖晃,周祖晃,1,zhou zu huang
李仙得,李仙得,1,li xian de
吉田秋生,吉田秋生,1,ji tian qiu sheng
靳贵,靳貴,1,jin gui
江东伟,江東偉,1,jiang dong wei
蒋深,蔣深,1,jiang shen
柴绍炳,柴紹炳,1,chai shao bing
鲍皋,鮑皋,1,bao gao
秦成公,秦成公,1,qin cheng gong
吴复古,吳復古,1,wu fu gu
速水重道,速水重道,1,su shui zhong dao
雏形明子,雛形明子,1,chu xing ming zi
顾大章,顧大章,1,gu da zhang
夏炯,夏炯,1,xia jiong
王履,王履,1,wang lv
杨于嘉,楊於嘉,1,yang yu jia
宇梶刚士,宇梶剛士,1,yu wei gang shi
康子妮,康子妮,1,kang zi ni
华沅,華沅,1,hua yuan
晋哀侯,晉哀侯,1,jin ai hou
蔡国珍,蔡國珍,1,cai guo zhen
吴振棫,吳振棫,1,wu zhen yu
秦庄公,秦莊公,1,qin zhuang gong
杨枢,楊樞,1,yang shu
尤珍,尤珍,1,you zhen
维利莫维斯基,維利莫維斯基,1,wei li mo wei si ji
任淇,任淇,1,ren qi
陈安齐,陳安齊,1,chen an qi
南佳也,南佳也,1,nan jia ye
占西女王,佔西女王,1,zhan xi nv wang
潘德舆,潘德輿,1,pan de yu
姜贞,姜貞,1,jiang zhen
程嘉燧,程嘉燧,1,cheng jia sui
孙珑,孫瓏,1,sun long
曹仁虎,曹仁虎,1,cao ren hu
陈宗彝,陳宗彝,1,chen zong yi
张湄,張湄,1,zhang mei
许自昌,許自昌,1,xu zi chang
孙小茹,孫小茹,1,sun xiao ru
周科进,周科進,1,zhou ke jin
萧培元,蕭培元,1,xiao pei yuan
脂习,脂習,1,zhi xi
章寿麟,章壽麟,1,zhang shou lin
徐无,徐無,1,xu wu
野村万斋,野村萬齋,1,ye cun wan zhai
佐藤多佳子,佐藤多佳子,1,zuo teng duo jia zi
华岱,華岱,1,hua dai
筱崎爱,筱崎愛,1,xiao qi ai
李生寅,李生寅,1,li sheng yin
城田优,城田優,1,cheng tian you
蒋济,蔣濟,1,jiang ji
翟让,翟讓,1,di rang
菊池智子,菊池智子,1,ju chi zhi zi
封谞,封諝,1,feng xu
足利义政,足利義政,1,zu li yi zheng
宁调元,甯調元,1,ning diao yuan
王肇基,王肇基,1,wang zhao ji
山内铃兰,山內鈴蘭,1,shan nei ling lan
常晓阳,常曉陽,1,chang xiao yang
太原郡,太原郡,1,tai yuan jun
羌道,羌道,1,qiang dao
李符,李符,1,li fu
孔宙,孔宙,1,kong zhou
夏恽,夏惲,1,xia yun
朱奇伟,朱奇偉,1,zhu qi wei
徐宗亮,徐宗亮,1,xu zong liang
邹穆公,鄒穆公,1,zou mu gong
周寿祺,周壽祺,1,zhou shou qi
袁枢,袁樞,1,yuan shu
司马望,司馬望,1,si ma wang
周恭,周恭,1,zhou gong
司马朗,司馬朗,1,si ma lang
耿昭忠,耿昭忠,1,geng zhao zhong
周安王,周安王,1,zhou an wang
吾酷,吾酷,1,wu ku
马士图,馬士圖,1,ma shi tu
卢水胡,盧水胡,1,lu shui hu
朱斯特,朱斯特,1,zhu si te
田兰芳,田蘭芳,1,tian lan fang
佐藤聪美,佐藤聰美,1,zuo teng cong mei
泉谷茂,泉谷茂,1,quan gu mao
徐师曾,徐師曾,1,xu shi ceng
温汝遂,溫汝遂,1,wen ru sui
张雨森,張雨森,1,zhang yu sen
赵铨,趙銓,1,zhao quan
涂瀛,塗瀛,1,tu ying
竹内顺子,竹內順子,1,zhu nei shun zi
龚勤,龔勤,1,gong qin
雍奴,雍奴,1,yong nu
王吉武,王吉武,1,wang ji wu
卢潮,盧潮,1,lu chao
达洪阿,達洪阿,1,da hong a
陈樵,陳樵,1,chen qiao
金泽荣,金澤榮,1,jin ze rong
蒋延,蔣延,1,jiang yan
贯地谷诗穗梨,貫地谷詩穗梨,1,guan di gu shi sui li
陈柏祥,陳柏祥,1,chen bai xiang
石桥凌,石橋凌,1,shi qiao ling
曹珏,曹珏,1,cao jue
神木隆之介,神木隆之介,1,shen mu long zhi jie
陈暹,陳暹,1,chen xian
虞松,虞松,1,yu song
叶襄,葉襄,1,ye xiang
史震林,史震林,1,shi zhen lin
梁耀汉,梁耀漢,1,liang yao han
潘慈康,潘慈康,1,pan ci kang
查升,查升,1,cha sheng
裕谦,裕謙,1,yu qian
长社,長社,1,zhang she
靳荣藩,靳榮藩,1,jin rong fan
庞舒,龐舒,1,pang shu
米泽瑠美,米澤瑠美,1,mi ze liu mei
贾培之,賈培之,1,jia pei zhi
仲仁,仲仁,1,zhong ren
河内郡,河內郡,1,he nei jun
慕中华,慕中華,1,mu zhong hua
小山力也,小山力也,1,xiao shan li ye
冯大有,馮大有,1,feng da you
田原俊彦,田原俊彥,1,tian yuan jun yan
中岛裕翔,中島裕翔,1,zhong dao yu xiang
唐皋,唐皋,1,tang gao
袁隗,袁隗,1,yuan kui
侯振宇,侯振宇,1,hou zhen yu
杜袭,杜襲,1,du xi
赵廞,趙廞,1,zhao xin
莫塞莱,莫塞萊,1,mo sai lai
吕继周,呂繼周,1,lv ji zhou
朝仓音梦,朝倉音夢,1,chao cang yin meng
中泽裕子,中澤裕子,1,zhong ze yu zi
比嘉爱未,比嘉愛未,1,bi jia ai wei
元宝炬,元寶炬,1,yuan bao ju
杨光钰,楊光鈺,1,yang guang yu
李宗信,李宗信,1,li zong xin
菅田俊,菅田俊,1,jian tian jun
市川由衣,市川由衣,1,shi chuan you yi
蔡含,蔡含,1,cai han
赵素,趙素,1,zhao su
沈遇,沈遇,1,shen yu
豫章王萧栋,豫章王蕭棟,1,yu zhang wang xiao dong
楚简王,楚簡王,1,chu jian wang
吴一鹏,吳一鵬,1,wu yi peng
陈良谟,陳良謨,1,chen liang mo
赵显宏,趙顯宏,1,zhao xian hong
沈鼎,沈鼎,1,shen ding
卫献公,衛獻公,1,wei xian gong
奉礼郎,奉禮郎,1,feng li lang
萧琮,蕭琮,1,xiao cong
李恩元,李恩元,1,li en yuan
谢远定,謝遠定,1,xie yuan ding
李兆年,李兆年,1,li zhao nian
任枫,任楓,1,ren feng
陈履和,陳履和,1,chen lv he
小室友里,小室友裏,1,xiao shi you li
大谷太郎,大谷太郎,1,da gu tai lang
栗山千明,慄山千明,1,li shan qian ming
张化麒,張化麒,1,zhang hua qi
石川亚沙美,石川亞沙美,1,shi chuan ya sha mei
永穆,永穆,1,yong mu
刘毓中,劉毓中,1,liu yu zhong
余贲民,餘賁民,1,yu ben min
须昌,須昌,1,xu chang
大行令,大行令,1,da xing ling
戴潮春,戴潮春,1,dai chao chun
陈谦寿,陳謙壽,1,chen qian shou
小野大辅,小野大輔,1,xiao ye da fu
高延宗,高延宗,1,gao yan zong
夏銮,夏鑾,1,xia luan
梁靖琪,梁靖琪,1,liang jing qi
姬辄,姬輒,1,ji zhe
观津,觀津,1,guan jin
余一元,餘一元,1,yu yi yuan
伊莎贝拉一世,伊莎貝拉一世,1,yi sha bei la yi shi
乌尔班二世,烏爾班二世,1,wu er ban er shi
拓跋余,拓跋餘,1,tuo ba yu
梅启照,梅啓照,1,mei qi zhao
刘榛,劉榛,1,liu zhen
许慈,許慈,1,xu ci
徐名世,徐名世,1,xu ming shi
刚秋英,剛秋英,1,gang qiu ying
仓持明日香,倉持明日香,1,cang chi ming ri xiang
纱奈,紗奈,1,sha nai
彭龟年,彭龜年,1,peng gui nian
于禁,于禁,1,yu jin
蒋炳,蔣炳,1,jiang bing
米晓彬,米曉彬,1,mi xiao bin
徐焕然,徐煥然,1,xu huan ran
姬诡诸,姬詭諸,1,ji gui zhu
杨恩寿,楊恩壽,1,yang en shou
伦森布林克,倫森布林克,1,lun sen bu lin ke
永作博美,永作博美,1,yong zuo bo mei
桥口隆志,橋口隆志,1,qiao kou long zhi
谢贯一,謝貫一,1,xie guan yi
魏浚,魏浚,1,wei jun
孙歆,孫歆,1,sun xin
王凤梧,王鳳梧,1,wang feng wu
彭羕,彭羕,1,peng yang
褚爽,褚爽,1,chu shuang
酒井美纪,酒井美紀,1,jiu jing mei ji
沈增植,沈增植,1,shen zeng zhi
王莆中,王莆中,1,wang pu zhong
原千寻,原千尋,1,yuan qian xun
戈汕,戈汕,1,ge shan
马端临,馬端臨,1,ma duan lin
曾世荣,曾世榮,1,ceng shi rong
孙里,孫裏,1,sun li
断事官,斷事官,1,duan shi guan
山田美穗,山田美穗,1,shan tian mei sui
山口理惠,山口理惠,1,shan kou li hui
凌必正,凌必正,1,ling bi zheng
沈业富,沈業富,1,shen ye fu
苏答应,蘇答應,1,su da ying
汪廷讷,汪廷訥,1,wang ting ne
傅佥,傅僉,1,fu qian
朱瀚,朱瀚,1,zhu han
太戊,太戊,1,tai wu
市川染五郎,市川染五郎,1,shi chuan ran wu lang
川井郁子,川井鬱子,1,chuan jing yu zi
奥金莱克,奧金萊克,1,ao jin lai ke
伯玉,伯玉,1,bo yu
完颜承麟,完顏承麟,1,wan yan cheng lin
陈元赟,陳元贇,1,chen yuan yun
耶律延禧,耶律延禧,1,ye lv yan xi
水岛裕,水島裕,1,shui dao yu
蒋嵩,蔣嵩,1,jiang song
林宗庆,林宗慶,1,lin zong qing
秦宣公,秦宣公,1,qin xuan gong
卫仲道,衛仲道,1,wei zhong dao
谷村美月,谷村美月,1,gu cun mei yue
杨文干,楊文幹,1,yang wen gan
莫敖,莫敖,1,mo ao
桃井望,桃井望,1,tao jing wang
章鉴,章鑑,1,zhang jian
廖二平,廖二平,1,liao er ping
张重华,張重華,1,zhang zhong hua
谌湛溪,諶湛溪,1,chen zhan xi
晋成侯,晉成侯,1,jin cheng hou
神田沙也加,神田沙也加,1,shen tian sha ye jia
严纲,嚴綱,1,yan gang
元脩,元脩,1,yuan xiu
程南云,程南雲,1,cheng nan yun
张少舫,張少舫,1,zhang shao fang
前田亚季,前田亞季,1,qian tian ya ji
吕天成,呂天成,1,lv tian cheng
蔡海山,蔡海山,1,cai hai shan
入江直树,入江直樹,1,ru jiang zhi shu
白茵,白茵,1,bai yin
盖吕萨克,蓋呂薩克,1,gai lv sa ke
杉本有美,杉本有美,1,shan ben you mei
白音格力,白音格力,1,bai yin ge li
邹鸣鹤,鄒鳴鶴,1,zou ming he
张习孔,張習孔,1,zhang xi kong
姚福,姚福,1,yao fu
顾湄,顧湄,1,gu mei
湖衣姬,湖衣姬,1,hu yi ji
陈泰来,陳泰來,1,chen tai lai
杉田智和,杉田智和,1,shan tian zhi he
约翰沃克,約翰沃克,1,yue han wo ke
斋藤千穗,齋藤千穗,1,zhai teng qian sui
王孺童,王孺童,1,wang ru tong
陈玫君,陳玫君,1,chen mei jun
钱仪吉,錢儀吉,1,qian yi ji
李海卓,李海卓,1,li hai zhuo
宗次郎,宗次郎,1,zong ci lang
山崎真由美,山崎真由美,1,shan qi zhen you mei
赵观涛,趙觀濤,1,zhao guan tao
中野宽也,中野寬也,1,zhong ye kuan ye
淑惠妃,淑惠妃,1,shu hui fei
风间杜夫,風間杜夫,1,feng jian du fu
薛季宣,薛季宣,1,xue ji xuan
叶容,葉容,1,ye rong
巴甫洛维奇,巴甫洛維奇,1,ba fu luo wei qi
黄安涛,黃安濤,1,huang an tao
龟井绘里,龜井繪里,1,gui jing hui li
袁褧,袁褧,1,yuan jiong
高峰秀子,高峯秀子,1,gao feng xiu zi
青之炎,青之炎,1,qing zhi yan
王尊三,王尊三,1,wang zun san
张鲜堂,張鮮堂,1,zhang xian tang
寺岛进,寺島進,1,si dao jin
小林隆,小林隆,1,xiao lin long
坚昆,堅昆,1,jian kun
盛敏耕,盛敏耕,1,sheng min geng
佐藤利奈,佐藤利奈,1,zuo teng li nai
徐文烈,徐文烈,1,xu wen lie
丘集,丘集,1,qiu ji
后藤真希,後藤真希,1,hou teng zhen xi
曹鉴冰,曹鑑冰,1,cao jian bing
龚明之,龔明之,1,gong ming zhi
井之原快彦,井之原快彥,1,jing zhi yuan kuai yan
谢卓森,謝卓森,1,xie zhuo sen
石广元,石廣元,1,shi guang yuan
允才,允才,1,yun cai
周承德,周承德,1,zhou cheng de
晋定公,晉定公,1,jin ding gong
张楫如,張楫如,1,zhang ji ru
姬延,姬延,1,ji yan
邹铉,鄒鉉,1,zou xuan
沮渠无讳,沮渠無諱,1,ju qu wu hui
坂田银时,坂田銀時,1,ban tian yin shi
楚考烈王,楚考烈王,1,chu kao lie wang
乔世宁,喬世寧,1,qiao shi ning
屈修,屈修,1,qu xiu
章鋆,章鋆,1,zhang yun
翁照,翁照,1,weng zhao
张景严,張景嚴,1,zhang jing yan
杨义臣,楊義臣,1,yang yi chen
刘履,劉履,1,liu lv
藤木直人,藤木直人,1,teng mu zhi ren
段大章,段大章,1,duan da zhang
金德舆,金德輿,1,jin de yu
耿渊,耿淵,1,geng yuan
翟勤,翟勤,1,di qin
雷铜,雷銅,1,lei tong
王嗣奭,王嗣奭,1,wang si shi
张大复,張大復,1,zhang da fu
戴衢亨,戴衢亨,1,dai qu heng
赵思敬,趙思敬,1,zhao si jing
陈涟,陳漣,1,chen lian
布施明,佈施明,1,bu shi ming
清文宗,清文宗,1,qing wen zong
陈永燊,陳永燊,1,chen yong shen
童雪鸿,童雪鴻,1,tong xue hong
邵宝,邵寶,1,shao bao
前田庆次,前田慶次,1,qian tian qing ci
殷士儋,殷士儋,1,yin shi dan
毛承基,毛承基,1,mao cheng ji
藤田咲,藤田咲,1,teng tian xiao
沈荣庆,沈榮慶,1,shen rong qing
毛利辉元,毛利輝元,1,mao li hui yuan
姚燧,姚燧,1,yao sui
爱野美奈子,愛野美奈子,1,ai ye mei nai zi
范昶,範昶,1,fan chang
根岸季衣,根岸季衣,1,gen an ji yi
内野圣阳,內野聖陽,1,nei ye sheng yang
浦远,浦遠,1,pu yuan
手岛优,手島優,1,shou dao you
钱楷,錢楷,1,qian kai
远涌,遠湧,1,yuan yong
漆道征,漆道徵,1,qi dao zheng
张天复,張天覆,1,zhang tian fu
罗玘,羅玘,1,luo qi
石田晴香,石田晴香,1,shi tian qing xiang
丘志广,丘志廣,1,qiu zhi guang
细川智荣子,細川智榮子,1,xi chuan zhi rong zi
大原沙耶香,大原沙耶香,1,da yuan sha ye xiang
吉田拓郎,吉田拓郎,1,ji tian tuo lang
江尊,江尊,1,jiang zun
辛毗,辛毗,1,xin pi
岳岱,嶽岱,1,yue dai
刘彘,劉彘,1,liu zhi
张志熙,張志熙,1,zhang zhi xi
冯国章,馮國章,1,feng guo zhang
汪文柏,汪文柏,1,wang wen bai
卫康叔,衛康叔,1,wei kang shu
铃村健一,鈴村健一,1,ling cun jian yi
刘仲仁,劉仲仁,1,liu zhong ren
王广心,王廣心,1,wang guang xin
杨恢,楊恢,1,yang hui
许元溥,許元溥,1,xu yuan pu
入江纱绫,入江紗綾,1,ru jiang sha ling
周佐,周佐,1,zhou zuo
完颜永济,完顏永濟,1,wan yan yong ji
张作楠,張作楠,1,zhang zuo nan
申佳胤,申佳胤,1,shen jia yin
燕南天,燕南天,1,yan nan tian
林侗,林侗,1,lin dong
谢洪赉,謝洪賚,1,xie hong lai
李天植,李天植,1,li tian zhi
林启桢,林啓楨,1,lin qi zhen
杨瑀,楊瑀,1,yang yu
贝青乔,貝青喬,1,bei qing qiao
松本明子,松本明子,1,song ben ming zi
姚礼修,姚禮修,1,yao li xiu
周高起,周高起,1,zhou gao qi
大桥卓弥,大橋卓彌,1,da qiao zhuo mi
潘遵祁,潘遵祁,1,pan zun qi
蒋毓英,蔣毓英,1,jiang yu ying
常红利,常紅利,1,chang hong li
吴钦烈,吳欽烈,1,wu qin lie
高季兴,高季興,1,gao ji xing
崔蔚林,崔蔚林,1,cui wei lin
杨棨,楊棨,1,yang qi
王猷定,王猷定,1,wang you ding
王懿德,王懿德,1,wang yi de
惠夫,惠夫,1,hui fu
王荪,王蓀,1,wang sun
瞿中溶,瞿中溶,1,qu zhong rong
李溥光,李溥光,1,li pu guang
松山千春,松山千春,1,song shan qian chun
林纪,林紀,1,lin ji
冰川清志,冰川清志,1,bing chuan qing zhi
高田延彦,高田延彥,1,gao tian yan yan
管干贞,管幹貞,1,guan gan zhen
唐重,唐重,1,tang zhong
郑岱,鄭岱,1,zheng dai
祝潜,祝潛,1,zhu qian
孟昭忠,孟昭忠,1,meng zhao zhong
邓焜,鄧焜,1,deng kun
邓焘,鄧燾,1,deng dao
林尧英,林堯英,1,lin yao ying
龙仁夫,龍仁夫,1,long ren fu
倍赏美津子,倍賞美津子,1,bei shang mei jin zi
左执法,左執法,1,zuo zhi fa
伍孚,伍孚,1,wu fu
刘苌,劉萇,1,liu chang
徐元文,徐元文,1,xu yuan wen
顾文渊,顧文淵,1,gu wen yuan
蔡长沄,蔡長澐,1,cai zhang yun
荀恽,荀惲,1,xun yun
齐藤庆子,齊藤慶子,1,qi teng qing zi
鲁闵公,魯閔公,1,lu min gong
妙真,妙真,1,miao zhen
曼柏,曼柏,1,man bai
乙羽信子,乙羽信子,1,yi yu xin zi
德川秀忠,德川秀忠,1,de chuan xiu zhong
徐焕斗,徐煥鬥,1,xu huan dou
熊田曜子,熊田曜子,1,xiong tian yao zi
假相国,假相國,1,jia xiang guo
上木彩矢,上木彩矢,1,shang mu cai shi
李嘉绩,李嘉績,1,li jia ji
周静帝,周靜帝,1,zhou jing di
蒋元益,蔣元益,1,jiang yuan yi
韩宰锡,韓宰錫,1,han zai xi
陈天瑞,陳天瑞,1,chen tian rui
沈景修,沈景修,1,shen jing xiu
赵大贤,趙大賢,1,zhao da xian
徐子苓,徐子苓,1,xu zi ling
倪鸿,倪鴻,1,ni hong
徐桢立,徐楨立,1,xu zhen li
唐顺宗李诵,唐順宗李誦,1,tang shun zong li song
谢旌,謝旌,1,xie jing
励守谦,勵守謙,1,li shou qian
锅岛直茂,鍋島直茂,1,guo dao zhi mao
陈谟,陳謨,1,chen mo
柏景伟,柏景偉,1,bai jing wei
张卤,張滷,1,zhang lu
童钰,童鈺,1,tong yu
周宗建,周宗建,1,zhou zong jian
桑戴克,桑戴克,1,sang dai ke
田穰苴,田穰苴,1,tian rang ju
阎宗临,閻宗臨,1,yan zong lin
郝昭,郝昭,1,hao zhao
博尔忽,博爾忽,1,bo er hu
曹锡璜,曹錫璜,1,cao xi huang
秦炳文,秦炳文,1,qin bing wen
汉质帝,漢質帝,1,han zhi di
忽必来,忽必來,1,hu bi lai
商思源,商思源,1,shang si yuan
许昭,許昭,1,xu zhao
张行简,張行簡,1,zhang xing jian
百里溪,百里溪,1,bai li xi
欧阳章,歐陽章,1,ou yang zhang
黄子君,黃子君,1,huang zi jun
河间国,河間國,1,he jian guo
虞泳,虞泳,1,yu yong
靳玉砚,靳玉硯,1,jin yu yan
周茂兰,周茂蘭,1,zhou mao lan
孙慎行,孫慎行,1,sun shen xing
王廷魁,王廷魁,1,wang ting kui
朱汝华,朱汝華,1,zhu ru hua
保田圭,保田圭,1,bao tian gui
冯一萌,馮一萌,1,feng yi meng
陆廷灿,陸廷燦,1,lu ting can
酒井忠胜,酒井忠勝,1,jiu jing zhong sheng
林彦峰,林彥峯,1,lin yan feng
丸山隆平,丸山隆平,1,wan shan long ping
杨应奎,楊應奎,1,yang ying kui
米拉蒙特斯,米拉蒙特斯,1,mi la meng te si
蒋国榜,蔣國榜,1,jiang guo bang
雷恪,雷恪,1,lei ke
胡助,胡助,1,hu zhu
周星诒,周星詒,1,zhou xing yi
梅宫安娜,梅宮安娜,1,mei gong an na
山本百合子,山本百合子,1,shan ben bai he zi
山崎和佳奈,山崎和佳奈,1,shan qi he jia nai
杵臼,杵臼,1,chu jiu
郝莲,郝蓮,1,hao lian
